alpha0,alpha1,alpha2,alpha3,Cx0Mean,Cy0Mean,Cm0Mean, Cx1Mean,Cy1Mean,Cm1Mean, Cx2Mean,Cy2Mean,Cm2Mean, Cx3Mean,Cy3Mean,Cm3Mean,Flag,,,SumCx,SumCy
-5,-2,-8,-10,0.747863,0.79761,-0.27514,1.440097,1.106321,-0.290335,2.776229,2.383163,-0.536798,1.617004,1.732379,-0.405118,CONVERGED,,,6.581193,6.019473
-3,-2,-8,-10,0.812656,0.778603,-0.26454,1.430051,1.100794,-0.289135,2.680732,2.322216,-0.530166,1.611035,1.732823,-0.406092,NOTCONVERGED,,,6.534474,5.934436
-1,-2,-8,-10,2.134818,1.346626,-0.360052,1.282696,1.036823,-0.27707,2.332091,2.182045,-0.517162,1.486644,1.670214,-0.399357,CONVERGED,,,7.236249,6.235708
1,-2,-8,-10,2.053835,1.283855,-0.361519,1.292022,1.040307,-0.277701,2.341223,2.17909,-0.516343,1.494643,1.674948,-0.40007,CONVERGED,,,7.181723,6.1782
3,-2,-8,-10,1.948507,1.20889,-0.359214,1.304356,1.0451,-0.278624,2.353392,2.175585,-0.515274,1.504796,1.680391,-0.400554,CONVERGED,,,7.111051,6.109966
5,-2,-8,-10,1.829698,1.127582,-0.354606,1.317173,1.049801,-0.27937,2.367169,2.171384,-0.513951,1.517149,1.688027,-0.401901,CONVERGED,,,7.031189,6.036794
-5,0,-8,-10,0.743803,0.793547,-0.273501,1.342335,1.025181,-0.284557,2.762463,2.372462,-0.534633,1.630439,1.732765,-0.404689,CONVERGED,,,6.47904,5.923955
-3,0,-8,-10,0.81137,0.776088,-0.263039,1.332607,1.019973,-0.28345,2.665678,2.310834,-0.527969,1.623426,1.732315,-0.405237,NOTCONVERGED,,,6.433081,5.83921
-1,0,-8,-10,2.120525,1.340635,-0.358026,1.186776,0.954191,-0.270409,2.322665,2.173603,-0.515225,1.499281,1.670583,-0.398504,CONVERGED,,,7.129247,6.139012
1,0,-8,-10,2.040559,1.278489,-0.359888,1.195409,0.957325,-0.27079,2.332121,2.170761,-0.514437,1.50771,1.675508,-0.399248,CONVERGED,,,7.075799,6.082083
3,0,-8,-10,1.934543,1.203057,-0.357278,1.207387,0.962212,-0.271684,2.344551,2.167409,-0.513406,1.518308,1.68146,-0.400013,CONVERGED,,,7.004789,6.014138
5,0,-8,-10,1.816546,1.121957,-0.352724,1.220247,0.967325,-0.272592,2.358413,2.163271,-0.512085,1.530229,1.687901,-0.40079,CONVERGED,,,6.925435,5.940454
-5,-10,-6,-10,0.756529,0.804965,-0.277247,0.624993,0.779715,-0.246208,2.591172,2.202502,-0.525491,1.827475,1.854906,-0.421256,NOTCONVERGED,,,5.800169,5.642088
-3,-10,-6,-10,0.833083,0.791037,-0.26697,0.643198,0.794673,-0.249925,2.502081,2.147394,-0.518872,1.794512,1.838877,-0.418911,NOTCONVERGED,,,5.772874,5.571981
-1,-10,-6,-10,2.188389,1.388921,-0.373792,1.539175,1.280802,-0.278967,2.211987,2.061877,-0.517063,1.471567,1.681751,-0.403765,CONVERGED,,,7.411118,6.413351
1,-10,-6,-10,2.099601,1.321166,-0.374327,1.540919,1.278214,-0.278133,2.222372,2.059619,-0.516062,1.481579,1.687047,-0.404315,CONVERGED,,,7.344471,6.346046
3,-10,-6,-10,1.988158,1.241996,-0.371298,1.537562,1.271157,-0.275991,2.236557,2.057917,-0.515174,1.495639,1.695413,-0.405748,CONVERGED,,,7.257916,6.266483
5,-10,-6,-10,1.860317,1.155018,-0.365199,1.517189,1.25319,-0.271611,2.250513,2.054298,-0.513761,1.512787,1.703236,-0.406289,NOTCONVERGED,,,7.140806,6.165742
-5,-8,-6,-10,0.78336,0.831598,-0.286116,1.639773,1.287472,-0.28935,2.607127,2.235206,-0.534461,1.61407,1.749572,-0.409885,CONVERGED,,,6.64433,6.103848
-3,-8,-6,-10,0.864162,0.818449,-0.275937,1.632013,1.284163,-0.289112,2.51549,2.17752,-0.527054,1.604598,1.748125,-0.410567,CONVERGED,,,6.616263,6.028257
-1,-8,-6,-10,2.183983,1.387572,-0.373259,1.529037,1.255642,-0.287601,2.208185,2.058973,-0.51636,1.472128,1.679839,-0.403093,CONVERGED,,,7.393333,6.382026
1,-8,-6,-10,2.094914,1.31957,-0.373715,1.535591,1.256225,-0.287212,2.219552,2.057521,-0.515574,1.481406,1.685131,-0.403741,CONVERGED,,,7.331463,6.318447
3,-8,-6,-10,1.984594,1.241184,-0.370995,1.545083,1.258111,-0.287298,2.233476,2.055936,-0.514705,1.492897,1.692144,-0.404847,CONVERGED,,,7.25605,6.247375
5,-8,-6,-10,1.860606,1.155852,-0.365509,1.555274,1.260224,-0.287489,2.249966,2.054739,-0.513905,1.505411,1.699293,-0.405773,CONVERGED,,,7.171257,6.170108
-5,-6,-6,-10,0.782445,0.829971,-0.285288,1.612368,1.251717,-0.296058,2.600308,2.230432,-0.533602,1.616671,1.747748,-0.409267,NOTCONVERGED,,,6.611792,6.059868
-3,-6,-6,-10,0.863569,0.817232,-0.275308,1.601066,1.246075,-0.29516,2.50716,2.171905,-0.525983,1.606857,1.746204,-0.410028,NOTCONVERGED,,,6.578652,5.981416
-1,-6,-6,-10,2.174576,1.384272,-0.372369,1.46673,1.194998,-0.287337,2.201201,2.052576,-0.514646,1.480611,1.680341,-0.402612,CONVERGED,,,7.323118,6.312187
1,-6,-6,-10,2.08496,1.315727,-0.372512,1.475403,1.197322,-0.287526,2.212749,2.051526,-0.514058,1.488653,1.684547,-0.402859,CONVERGED,,,7.261765,6.249122
3,-6,-6,-10,1.974809,1.237316,-0.369747,1.487153,1.201093,-0.288212,2.226932,2.050274,-0.513281,1.500143,1.691479,-0.40396,CONVERGED,,,7.189037,6.180162
5,-6,-6,-10,1.851089,1.151837,-0.364077,1.499452,1.204645,-0.288616,2.243568,2.048875,-0.512392,1.512963,1.699067,-0.405069,CONVERGED,,,7.107072,6.104424
-5,-4,-6,-10,0.779012,0.825973,-0.283435,1.541177,1.187179,-0.295254,2.591441,2.22332,-0.532114,1.625925,1.747629,-0.408902,NOTCONVERGED,,,6.537555,5.984101
-3,-4,-6,-10,0.863737,0.815292,-0.273726,1.528912,1.181324,-0.294327,2.496192,2.163651,-0.524313,1.614893,1.744571,-0.408869,NOTCONVERGED,,,6.503734,5.904838
-1,-4,-6,-10,2.162328,1.379378,-0.370824,1.386933,1.122864,-0.284108,2.193417,2.045558,-0.512904,1.491026,1.68067,-0.401861,CONVERGED,,,7.233704,6.22847
1,-4,-6,-10,2.073632,1.311364,-0.371242,1.39566,1.125326,-0.284254,2.204164,2.043752,-0.511929,1.500216,1.685937,-0.402514,CONVERGED,,,7.173672,6.166379
3,-4,-6,-10,1.962942,1.232307,-0.368076,1.408208,1.129864,-0.2851,2.218959,2.043203,-0.511526,1.510781,1.691818,-0.403177,CONVERGED,,,7.10089,6.097192
5,-4,-6,-10,1.839555,1.147183,-0.362536,1.421559,1.13454,-0.285901,2.236151,2.042339,-0.510771,1.522522,1.69851,-0.404044,CONVERGED,,,7.019787,6.022572
-5,-2,-6,-10,0.776855,0.823307,-0.282342,1.452982,1.11244,-0.291677,2.578302,2.213499,-0.530059,1.635815,1.745841,-0.407613,CONVERGED,,,6.443954,5.895087
-3,-2,-6,-10,0.864299,0.813355,-0.272249,1.439214,1.105297,-0.290164,2.482631,2.153499,-0.522143,1.625394,1.743475,-0.407967,NOTCONVERGED,,,6.411538,5.815626
-1,-2,-6,-10,2.149896,1.374329,-0.369277,1.296405,1.04373,-0.278621,2.18464,2.037465,-0.510757,1.502392,1.68041,-0.400716,CONVERGED,,,7.133333,6.135934
1,-2,-6,-10,2.060632,1.305957,-0.369539,1.3067,1.047549,-0.279284,2.196334,2.036471,-0.510151,1.511806,1.686206,-0.401667,CONVERGED,,,7.075472,6.076183
3,-2,-6,-10,1.949893,1.226912,-0.366333,1.319042,1.052048,-0.280021,2.211219,2.035884,-0.509666,1.523504,1.693105,-0.402755,CONVERGED,,,7.003658,6.007949
5,-2,-6,-10,1.827361,1.142104,-0.360951,1.33217,1.05696,-0.280888,2.227533,2.034755,-0.508933,1.535011,1.699311,-0.403435,CONVERGED,,,6.922075,5.93313
-5,0,-6,-10,0.774612,0.81955,-0.280499,1.355795,1.031847,-0.286167,2.565377,2.203596,-0.527975,1.648126,1.745161,-0.406819,NOTCONVERGED,,,6.34391,5.800154
-3,0,-6,-10,0.86672,0.811997,-0.270571,1.341713,1.024624,-0.284647,2.467316,2.142075,-0.519733,1.637002,1.742553,-0.407127,NOTCONVERGED,,,6.312751,5.721249
-1,0,-6,-10,2.135968,1.368433,-0.367426,1.200292,0.961148,-0.271984,2.176299,2.030052,-0.509057,1.515837,1.681548,-0.400157,CONVERGED,,,7.028396,6.041181
1,0,-6,-10,2.047007,1.300118,-0.367686,1.209798,0.964632,-0.272413,2.188217,2.028972,-0.508316,1.524788,1.686335,-0.400721,CONVERGED,,,6.96981,5.980057
3,0,-6,-10,1.935543,1.220638,-0.364179,1.223076,0.97034,-0.27371,2.202176,2.027307,-0.507302,1.535146,1.691916,-0.401336,CONVERGED,,,6.895941,5.910201
5,0,-6,-10,1.814885,1.136966,-0.359338,1.235803,0.975246,-0.274508,2.218343,2.026487,-0.506768,1.547504,1.699204,-0.402526,CONVERGED,,,6.816535,5.837903
-5,-10,-4,-10,0.795935,0.833912,-0.284262,0.620099,0.775372,-0.245107,2.381342,2.025818,-0.514669,1.8547,1.872023,-0.423738,NOTCONVERGED,,,5.652076,5.507125
-3,-10,-4,-10,0.934592,0.843806,-0.27456,0.65053,0.800666,-0.25159,2.278919,1.965976,-0.506671,1.801176,1.846284,-0.420743,NOTCONVERGED,,,5.665217,5.456732
-1,-10,-4,-10,2.200597,1.416795,-0.383079,1.543443,1.280361,-0.278355,2.049149,1.904605,-0.50701,1.49235,1.695365,-0.405799,CONVERGED,,,7.285539,6.297126
1,-10,-4,-10,2.102251,1.342566,-0.382117,1.535551,1.270469,-0.275939,2.06375,1.905987,-0.506882,1.504708,1.701596,-0.406488,CONVERGED,,,7.20626,6.220618
3,-10,-4,-10,1.984383,1.258843,-0.377941,1.530503,1.262787,-0.273483,2.07736,1.90426,-0.505244,1.519053,1.709362,-0.407545,NOTCONVERGED,,,7.111299,6.135252
5,-10,-4,-10,1.829076,1.155261,-0.366959,1.171846,1.041315,-0.240686,2.083836,1.890342,-0.500521,1.592691,1.736747,-0.409273,NOTCONVERGED,,,6.677449,5.823665
-5,-8,-4,-10,0.825626,0.862601,-0.293583,1.647412,1.290171,-0.289663,2.388234,2.051026,-0.522456,1.63316,1.76352,-0.412438,CONVERGED,,,6.494432,5.967318
-3,-8,-4,-10,0.992344,0.885101,-0.285863,1.633931,1.283992,-0.289056,2.265443,1.980875,-0.512623,1.620429,1.760656,-0.412824,NOTCONVERGED,,,6.512147,5.910624
-1,-8,-4,-10,2.197353,1.416103,-0.382922,1.540954,1.260368,-0.288149,2.047009,1.903116,-0.506874,1.491507,1.693133,-0.40527,CONVERGED,,,7.276823,6.27272
1,-8,-4,-10,2.099558,1.342055,-0.381871,1.548204,1.261186,-0.287849,2.061105,1.904265,-0.506438,1.500943,1.698175,-0.40565,CONVERGED,,,7.20981,6.205681
3,-8,-4,-10,1.984955,1.259841,-0.378352,1.557924,1.263085,-0.28794,2.076957,1.904882,-0.505729,1.512973,1.705006,-0.406583,CONVERGED,,,7.132809,6.132814
5,-8,-4,-10,1.85569,1.170269,-0.371774,1.567178,1.264213,-0.28773,2.095167,1.905642,-0.50506,1.526703,1.712934,-0.407705,CONVERGED,,,7.044738,6.053058
-5,-6,-4,-10,0.824888,0.861141,-0.292795,1.624329,1.257346,-0.29727,2.382907,2.04715,-0.521634,1.634548,1.761385,-0.411825,CONVERGED,,,6.466672,5.927022
-3,-6,-4,-10,2.010845,1.347619,-0.342571,1.505544,1.214272,-0.291028,2.070682,1.90339,-0.504438,1.520764,1.709209,-0.40751,NOTCONVERGED,,,7.107835,6.17449
-1,-6,-4,-10,2.188143,1.412558,-0.381891,1.480721,1.201433,-0.288484,2.040727,1.897844,-0.505471,1.499038,1.692752,-0.404433,CONVERGED,,,7.208629,6.204587
1,-6,-4,-10,2.090483,1.338823,-0.380966,1.491165,1.204532,-0.288957,2.053961,1.898012,-0.504611,1.509172,1.698808,-0.405348,CONVERGED,,,7.144781,6.140175
3,-6,-4,-10,1.974544,1.255581,-0.376931,1.501548,1.207187,-0.289138,2.071171,1.899634,-0.504321,1.520188,1.704577,-0.40589,CONVERGED,,,7.067451,6.066979
5,-6,-4,-10,1.847802,1.167335,-0.37097,1.516343,1.212354,-0.290251,2.08849,1.900105,-0.503518,1.532989,1.712717,-0.40732,CONVERGED,,,6.985624,5.992511
-5,-4,-4,-10,0.822754,0.858119,-0.291319,1.55305,1.193111,-0.296559,2.372839,2.039484,-0.519843,1.643102,1.760287,-0.410978,CONVERGED,,,6.391745,5.851001
-3,-4,-4,-10,2.194118,1.440159,-0.368819,1.40017,1.130181,-0.285453,2.032534,1.892609,-0.503947,1.509239,1.693867,-0.404008,NOTCONVERGED,,,7.136061,6.156816
-1,-4,-4,-10,2.17543,1.407503,-0.380286,1.400929,1.129418,-0.285292,2.033045,1.890792,-0.503447,1.509505,1.693172,-0.403725,CONVERGED,,,7.118909,6.120885
1,-4,-4,-10,2.078323,1.333713,-0.379369,1.411544,1.133091,-0.285941,2.047546,1.89227,-0.503242,1.518433,1.697724,-0.404027,CONVERGED,,,7.055846,6.056798
3,-4,-4,-10,1.962509,1.25053,-0.3753,1.423716,1.137087,-0.286504,2.063804,1.893099,-0.502582,1.530518,1.704995,-0.405209,CONVERGED,,,6.980547,5.985711
5,-4,-4,-10,1.836502,1.162576,-0.369426,1.438212,1.142347,-0.287533,2.08119,1.893689,-0.501797,1.542708,1.711963,-0.406194,CONVERGED,,,6.898612,5.910575
-5,-2,-4,-10,0.819957,0.854787,-0.289812,1.465034,1.118378,-0.293012,2.362526,2.031535,-0.518116,1.65343,1.758946,-0.410011,NOTCONVERGED,,,6.300947,5.763646
-3,-2,-4,-10,2.195476,1.442281,-0.369599,1.308048,1.050409,-0.280054,2.022372,1.885013,-0.502053,1.519662,1.693408,-0.403236,NOTCONVERGED,,,7.045558,6.071111
-1,-2,-4,-10,2.162705,1.40212,-0.378631,1.310372,1.050451,-0.279931,2.025037,1.88359,-0.501528,1.521617,1.693558,-0.402932,CONVERGED,,,7.019731,6.029719
1,-2,-4,-10,2.064984,1.328142,-0.377592,1.321402,1.054463,-0.280559,2.038795,1.884334,-0.500923,1.531601,1.699467,-0.403893,CONVERGED,,,6.956782,5.966406
3,-2,-4,-10,1.949237,1.244721,-0.373348,1.335311,1.059838,-0.281676,2.056533,1.886111,-0.500589,1.543233,1.705975,-0.404755,CONVERGED,,,6.884314,5.896645
5,-2,-4,-10,1.823438,1.156786,-0.367426,1.347698,1.064203,-0.282272,2.073854,1.886674,-0.49982,1.554346,1.711754,-0.405281,CONVERGED,,,6.799336,5.819417
-5,0,-4,-10,0.815157,0.8502,-0.287964,1.368181,1.038156,-0.287739,2.352151,2.023087,-0.516068,1.665797,1.758092,-0.409156,NOTCONVERGED,,,6.201286,5.669535
-3,0,-4,-10,2.188014,1.439536,-0.368551,1.210139,0.966886,-0.273213,2.014177,1.87817,-0.500439,1.53094,1.692218,-0.401859,NOTCONVERGED,,,6.94327,5.97681
-1,0,-4,-10,2.148477,1.395816,-0.376707,1.213778,0.967608,-0.273193,2.01927,1.877959,-0.500291,1.534695,1.693986,-0.402168,CONVERGED,,,6.91622,5.935369
1,0,-4,-10,2.052077,1.3227,-0.37602,1.225054,0.972247,-0.27412,2.031715,1.877733,-0.499263,1.544272,1.699466,-0.402952,CONVERGED,,,6.853118,5.872146
3,0,-4,-10,1.936068,1.239438,-0.371787,1.237664,0.977333,-0.275022,2.047123,1.87777,-0.498247,1.554754,1.704759,-0.403367,CONVERGED,,,6.775609,5.7993
5,0,-4,-10,1.810286,1.151234,-0.365644,1.251468,0.982773,-0.276049,2.066333,1.879904,-0.498136,1.566973,1.711641,-0.404411,CONVERGED,,,6.69506,5.725552
-5,-10,-2,-10,0.837969,0.865682,-0.291908,0.610437,0.767997,-0.243533,2.170359,1.848223,-0.501459,1.887454,1.892826,-0.42725,NOTCONVERGED,,,5.506219,5.374728
-3,-10,-2,-10,2.234367,1.479865,-0.381661,1.127002,1.017562,-0.23596,1.857931,1.725005,-0.490585,1.57664,1.72902,-0.408403,NOTCONVERGED,,,6.79594,5.951452
-1,-10,-2,-10,2.209795,1.444557,-0.392564,1.545913,1.278619,-0.277517,1.877661,1.740651,-0.494779,1.514517,1.710207,-0.408178,CONVERGED,,,7.147886,6.174034
1,-10,-2,-10,2.104688,1.36539,-0.39064,1.535538,1.267158,-0.27453,1.892394,1.742497,-0.494096,1.528682,1.716928,-0.408817,NOTCONVERGED,,,7.061302,6.091973
3,-10,-2,-10,1.971767,1.272127,-0.383928,1.425041,1.191596,-0.258175,1.906283,1.740786,-0.492341,1.558375,1.727235,-0.409037,NOTCONVERGED,,,6.861466,5.931744
5,-10,-2,-10,1.823775,1.169969,-0.373527,1.190188,1.052872,-0.243168,1.92221,1.737162,-0.489657,1.613525,1.749959,-0.411095,NOTCONVERGED,,,6.549698,5.709962
-5,-8,-2,-10,0.873376,0.897574,-0.301678,1.654185,1.292678,-0.289935,2.166177,1.864377,-0.507531,1.652132,1.777609,-0.415096,CONVERGED,,,6.34587,5.832238
-3,-8,-2,-10,2.273438,1.502569,-0.388027,1.548999,1.265362,-0.289004,1.866111,1.738032,-0.494905,1.505881,1.704442,-0.407375,CONVERGED,,,7.194429,6.210405
-1,-8,-2,-10,2.207882,1.444514,-0.392582,1.554254,1.265812,-0.288925,1.875007,1.738949,-0.494359,1.512752,1.708261,-0.40791,CONVERGED,,,7.149895,6.157536
1,-8,-2,-10,2.10402,1.366096,-0.390941,1.56218,1.266972,-0.288823,1.890943,1.742097,-0.494142,1.522837,1.713514,-0.408369,CONVERGED,,,7.07998,6.088679
3,-8,-2,-10,1.983516,1.278715,-0.386033,1.572308,1.268934,-0.289082,1.909747,1.745715,-0.493899,1.534819,1.71966,-0.4089,CONVERGED,,,7.00039,6.013024
5,-8,-2,-10,1.851547,1.186092,-0.378986,1.581321,1.269946,-0.288894,1.929607,1.749163,-0.49356,1.548452,1.727182,-0.409846,CONVERGED,,,6.910927,5.932383
-5,-6,-2,-10,0.872978,0.89664,-0.301072,1.635301,1.262505,-0.298322,2.161584,1.861303,-0.506922,1.652993,1.775361,-0.414479,CONVERGED,,,6.322856,5.795809
-3,-6,-2,-10,2.264174,1.498928,-0.386871,1.489584,1.206993,-0.289634,1.860317,1.732941,-0.49344,1.513278,1.704066,-0.406679,CONVERGED,,,7.127353,6.142928
-1,-6,-2,-10,2.19863,1.440733,-0.391441,1.497042,1.209115,-0.290061,1.869521,1.73409,-0.492958,1.519961,1.707726,-0.407156,CONVERGED,,,7.085154,6.091664
1,-6,-2,-10,2.094129,1.361935,-0.389578,1.506772,1.21163,-0.29028,1.885642,1.737449,-0.492834,1.529561,1.712903,-0.407613,CONVERGED,,,7.016104,6.023917
3,-6,-2,-10,1.973214,1.27453,-0.384622,1.517997,1.214475,-0.290481,1.904265,1.741054,-0.492591,1.541946,1.719996,-0.40864,CONVERGED,,,6.937422,5.950055
5,-6,-2,-10,1.841706,1.181911,-0.377541,1.530816,1.21841,-0.291049,1.924962,1.744948,-0.492428,1.553948,1.725837,-0.409008,CONVERGED,,,6.851432,5.871106
-5,-4,-2,-10,0.872467,0.894293,-0.299623,1.563732,1.198242,-0.29761,2.152277,1.854209,-0.50516,1.660681,1.773798,-0.413608,CONVERGED,,,6.249157,5.720542
-3,-4,-2,-10,2.254172,1.495008,-0.385771,1.409794,1.13511,-0.286617,1.853134,1.726803,-0.491719,1.523617,1.70414,-0.405872,CONVERGED,,,7.040717,6.061061
-1,-4,-2,-10,2.18612,1.43536,-0.389785,1.416726,1.137017,-0.286787,1.863973,1.729007,-0.491689,1.52949,1.706404,-0.405671,CONVERGED,,,6.996309,6.007788
1,-4,-2,-10,2.082166,1.356897,-0.388037,1.428453,1.141021,-0.287543,1.879475,1.731786,-0.491224,1.540412,1.713469,-0.407069,CONVERGED,,,6.930506,5.943173
3,-4,-2,-10,1.961306,1.269321,-0.382925,1.440742,1.145118,-0.288137,1.897415,1.734879,-0.490778,1.551434,1.718826,-0.407378,CONVERGED,,,6.850897,5.868144
5,-4,-2,-10,1.831095,1.177335,-0.376055,1.454994,1.150008,-0.288995,1.918435,1.739164,-0.490782,1.56354,1.725346,-0.408149,CONVERGED,,,6.768064,5.791853
-5,-2,-2,-10,0.871249,0.89106,-0.297771,1.47582,1.12382,-0.294274,2.142375,1.846542,-0.503324,1.671094,1.772714,-0.412795,CONVERGED,,,6.160538,5.634136
-3,-2,-2,-10,2.243366,1.490664,-0.384537,1.318576,1.055703,-0.281157,1.845805,1.720341,-0.489917,1.535244,1.704219,-0.405043,CONVERGED,,,6.942991,5.970927
5,-2,-2,-10,1.819937,1.172937,-0.374909,1.364893,1.072517,-0.284097,1.911245,1.732972,-0.489093,1.575741,1.726229,-0.407798,CONVERGED,,,6.671816,5.704655
-5,0,-2,-10,0.865596,0.884897,-0.29533,1.378105,1.042895,-0.288647,2.134485,1.839666,-0.501587,1.683223,1.770853,-0.411485,NOTCONVERGED,,,6.061409,5.538311
-3,0,-2,-10,2.230735,1.485313,-0.383191,1.220909,0.972275,-0.274293,1.838455,1.713555,-0.487936,1.547997,1.703859,-0.403984,CONVERGED,,,6.838096,5.875002
-1,0,-2,-10,2.158507,1.423664,-0.386273,1.230077,0.976117,-0.275211,1.84984,1.715996,-0.487929,1.554873,1.707906,-0.404577,CONVERGED,,,6.793297,5.823683
1,0,-2,-10,2.055029,1.345073,-0.384385,1.241424,0.980604,-0.276051,1.865632,1.719079,-0.487645,1.564824,1.71324,-0.405254,CONVERGED,,,6.726909,5.757996
3,0,-2,-10,1.935013,1.257885,-0.379332,1.254451,0.985636,-0.276906,1.884238,1.722731,-0.487411,1.576182,1.719493,-0.406097,CONVERGED,,,6.649884,5.685745
5,0,-2,-10,1.805748,1.166371,-0.372592,1.268945,0.991435,-0.278055,1.904199,1.726396,-0.487144,1.588119,1.725837,-0.406844,CONVERGED,,,6.567011,5.610039
-5,-10,0,-10,,,,,,,,,,,,,,,,5.77699667,5.45800653
-3,-10,0,-10,2.261278,1.51891,-0.394092,1.143789,1.0272,-0.237449,1.674881,1.553038,-0.475159,1.595849,1.741706,-0.410261,NOTCONVERGED,,,6.675797,5.840854
-1,-10,0,-10,2.216707,1.472104,-0.402285,1.537115,1.269295,-0.2749,1.695292,1.56764,-0.478944,1.540028,1.725624,-0.410255,NOTCONVERGED,,,6.989142,6.034663
1,-10,0,-10,2.100343,1.385497,-0.398377,1.503448,1.243655,-0.269012,1.712135,1.571638,-0.478439,1.557884,1.733542,-0.411019,NOTCONVERGED,,,6.87381,5.934332
3,-10,0,-10,1.950751,1.279769,-0.388008,1.194391,1.056431,-0.243847,1.727563,1.569639,-0.475509,1.623779,1.758295,-0.412744,NOTCONVERGED,,,6.496484,5.664134
5,-10,0,-10,,,,,,,,,,,,,,,,6.22276071,5.51213238
-5,-8,0,-10,0.926533,0.936057,-0.310232,1.661636,1.295699,-0.290321,1.94316,1.676311,-0.490097,1.670585,1.791419,-0.417697,CONVERGED,,,6.201914,5.699486
-3,-8,0,-10,2.299603,1.541878,-0.400683,1.562869,1.271732,-0.290349,1.680698,1.56318,-0.479038,1.526121,1.718007,-0.409423,CONVERGED,,,7.069291,6.094797
-1,-8,0,-10,2.216877,1.473032,-0.402493,1.568219,1.271627,-0.289817,1.694551,1.567496,-0.479126,1.535083,1.723099,-0.41008,CONVERGED,,,7.01473,6.035254
1,-8,0,-10,2.106302,1.389291,-0.399659,1.576113,1.272574,-0.289575,1.71204,1.57262,-0.478925,1.545234,1.727972,-0.410371,CONVERGED,,,6.939689,5.962457
3,-8,0,-10,1.979134,1.296993,-0.393528,1.585856,1.274075,-0.289567,1.732735,1.578932,-0.479046,1.558385,1.735848,-0.411637,CONVERGED,,,6.85611,5.885848
5,-8,0,-10,1.843879,1.200924,-0.385815,1.595976,1.275729,-0.28959,1.753703,1.584387,-0.478733,1.57087,1.741631,-0.41189,CONVERGED,,,6.764428,5.802671
-5,-6,0,-10,0.924007,0.934049,-0.309537,1.644392,1.26645,-0.29881,1.938645,1.673101,-0.489223,1.671625,1.789192,-0.417097,NOTCONVERGED,,,6.178669,5.662792
-3,-6,0,-10,2.289911,1.537782,-0.399388,1.505384,1.214955,-0.291363,1.675682,1.558822,-0.477751,1.532163,1.716247,-0.408153,CONVERGED,,,7.00314,6.027806
-1,-6,0,-10,2.207377,1.469289,-0.401442,1.512486,1.21628,-0.291293,1.689105,1.562927,-0.477695,1.540807,1.721275,-0.408911,CONVERGED,,,6.949775,5.969771
1,-6,0,-10,2.097018,1.385457,-0.398452,1.523151,1.218777,-0.291427,1.706958,1.568308,-0.477569,1.553342,1.729309,-0.410559,CONVERGED,,,6.880469,5.901851
3,-6,0,-10,1.969959,1.293035,-0.392235,1.535174,1.222419,-0.291988,1.72755,1.57446,-0.47765,1.56361,1.733645,-0.410397,CONVERGED,,,6.796293,5.823559
5,-6,0,-10,1.836074,1.197671,-0.38488,1.548261,1.226069,-0.292435,1.749227,1.580687,-0.477674,1.577444,1.741722,-0.411682,CONVERGED,,,6.711006,5.746149
-5,-4,0,-10,0.925614,0.933005,-0.308224,1.575224,1.204017,-0.298939,1.929582,1.666591,-0.487623,1.67797,1.786597,-0.415824,NOTCONVERGED,,,6.10839,5.59021
-3,-4,0,-10,2.277969,1.532788,-0.397962,1.425039,1.142857,-0.288283,1.670354,1.554045,-0.476382,1.542803,1.716785,-0.407627,CONVERGED,,,6.916165,5.946475
-1,-4,0,-10,2.194934,1.46388,-0.399775,1.433879,1.14548,-0.288633,1.683716,1.558015,-0.476247,1.550999,1.721407,-0.408226,CONVERGED,,,6.863528,5.888782
1,-4,0,-10,2.084537,1.379928,-0.396671,1.445904,1.149122,-0.289106,1.701539,1.563281,-0.476,1.563422,1.72915,-0.409724,CONVERGED,,,6.795402,5.821481
3,-4,0,-10,1.958459,1.288025,-0.390677,1.459232,1.153828,-0.289919,1.721902,1.569513,-0.476154,1.573551,1.733487,-0.409669,CONVERGED,,,6.713144,5.744853
5,-4,0,-10,1.825797,1.193552,-0.38375,1.472817,1.158174,-0.290581,1.743903,1.575904,-0.47626,1.586858,1.74132,-0.410943,CONVERGED,,,6.629375,5.66895
-5,-2,0,-10,0.920783,0.927871,-0.306076,1.48743,1.129292,-0.295388,1.922062,1.660698,-0.486151,1.689451,1.786019,-0.415225,NOTCONVERGED,,,6.019726,5.50388
-3,-2,0,-10,2.26616,1.528084,-0.396809,1.334077,1.063733,-0.28296,1.663365,1.547746,-0.47436,1.555169,1.717156,-0.406853,CONVERGED,,,6.818771,5.856719
-1,-2,0,-10,2.181638,1.457986,-0.397915,1.344357,1.067542,-0.283726,1.67645,1.551396,-0.474033,1.563049,1.721478,-0.407379,CONVERGED,,,6.765494,5.798402
1,-2,0,-10,2.070548,1.373778,-0.394787,1.355641,1.071419,-0.284302,1.696316,1.558499,-0.474728,1.573428,1.727111,-0.408106,CONVERGED,,,6.695933,5.730807
3,-2,0,-10,1.946316,1.282732,-0.38909,1.368943,1.076155,-0.285078,1.716506,1.564482,-0.474716,1.585483,1.733885,-0.409099,CONVERGED,,,6.617248,5.657254
5,-2,0,-10,1.812646,1.187312,-0.381593,1.383376,1.081384,-0.286014,1.737862,1.57041,-0.474598,1.59831,1.740928,-0.410075,CONVERGED,,,6.532194,5.580034
