#nWings;aws;awa;alpha0;alpha1;alpha2;alpha3;center0;center1;center2;center3;backgroundMesh;profileMesh0;profileMesh1;profileMesh2;profileMesh3;targetMesh;targetCase;Account;cores;walltime;DirName;jobNameID;Cx0Mean;Cx0Var;Cy0Mean;Cy0Var;Cm0Mean;Cm0Var; Cx1Mean;Cx1Var;Cy1Mean;Cy1Var;Cm1Mean;Cm1Var; Cx2Mean;Cx2Var;Cy2Mean;Cy2Var;Cm2Mean;Cm2Var; Cx3Mean;Cx3Var;Cy3Mean;Cy3Var;Cm3Mean;Cm3Var;;;;Total ;1284
4;7.7;51.3;5;-10;-4;-14;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run750to999/ID13;Case3_Run750to999_ID13;1.845792;0.000623;1.149019;0.000641;-0.364629;0.000277;0.595405;0.007893;0.741918;0.009961;-0.233687;0.003388;2.125292;0.000325;1.908577;0.000557;-0.504413;0.000216;1.933411;0.011005;2.059756;0.023519;-0.427019;0.010612;NOTCONVERGED;;;;
4;7.7;51.3;-5;-8;-4;-14;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run750to999/ID14;Case3_Run750to999_ID14;0.810013;0.000385;0.851907;0.000584;-0.291476;0.000339;1.187497;0.011983;0.986469;0.015881;-0.231072;0.005768;2.411787;0.001088;2.056607;0.001209;-0.522471;0.000537;1.912658;0.000511;2.014781;0.000608;-0.419557;0.000215;NOTCONVERGED;;;;
4;7.7;51.3;-3;-8;-4;-14;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run750to999/ID15;Case3_Run750to999_ID15;0.9265;0.00289;0.859008;0.001612;-0.286005;0.000557;1.538414;0.001428;1.191044;0.001103;-0.263708;0.000342;2.340011;0.001573;2.020233;0.000989;-0.519494;0.000323;1.840521;0.000707;2.002756;0.000884;-0.420119;0.000343;NOTCONVERGED;;;;
4;7.7;51.3;-1;-8;-4;-14;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run750to999/ID16;Case3_Run750to999_ID16;2.225592;0.000485;1.420824;0.000474;-0.384402;0.000252;1.506595;7.80E-05;1.205643;0.000161;-0.271958;0.000107;2.081205;0.000135;1.926592;0.000254;-0.512478;0.00017;1.705205;0.000235;1.948738;0.000301;-0.41568;0.000108;CONVERGED;;;;
4;7.7;51.3;1;-8;-4;-14;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run750to999/ID17;Case3_Run750to999_ID17;2.131536;0.000229;1.349592;0.000303;-0.38438;0.000166;1.512721;0.000185;1.20571;0.000295;-0.271803;0.000104;2.093705;0.000338;1.9267;0.000421;-0.5118;0.000236;1.716417;0.000243;1.954974;0.000357;-0.416725;0.000146;CONVERGED;;;;
4;7.7;51.3;3;-8;-4;-14;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run750to999/ID18;Case3_Run750to999_ID18;2.016898;0.000332;1.267859;0.000417;-0.380867;0.000244;1.51872;0.00011;1.205538;0.00018;-0.271235;9.20E-05;2.109112;0.00041;1.92697;0.000455;-0.511099;0.000231;1.72702;0.000188;1.959305;0.000417;-0.416898;0.000188;CONVERGED;;;;
4;7.7;51.3;5;-8;-4;-14;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run750to999/ID19;Case3_Run750to999_ID19;1.889278;0.000356;1.180026;0.000302;-0.375035;0.000178;1.524967;0.000364;1.205013;0.000449;-0.270935;0.000156;2.127516;0.000155;1.927856;0.000225;-0.510594;0.000113;1.739921;0.000333;1.96529;0.00048;-0.417505;0.000212;CONVERGED;;;;
4;7.7;51.3;-5;-6;-4;-14;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run750to999/ID20;Case3_Run750to999_ID20;0.822578;0.00077;0.86552;0.000689;-0.296554;0.000289;1.595783;8.70E-05;1.208045;0.000236;-0.281801;0.000138;2.425951;0.001342;2.073986;0.001325;-0.527009;0.00066;1.845086;0.000217;2.001604;0.000296;-0.419334;0.000132;NOTCONVERGED;;;;
4;7.7;51.3;-3;-6;-4;-14;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run750to999/ID21;Case3_Run750to999_ID21;0.931085;0.002751;0.86096;0.001205;-0.285926;0.000415;1.582375;0.000376;1.201927;0.000244;-0.281018;0.000121;2.337962;0.001628;2.020043;0.000915;-0.519671;0.000229;1.831903;0.000422;1.999421;0.000345;-0.419807;0.000133;NOTCONVERGED;;;;
4;7.7;51.3;-1;-6;-4;-14;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run750to999/ID22;Case3_Run750to999_ID22;2.217745;0.000224;1.418209;0.000417;-0.383728;0.000217;1.46184;9.40E-05;1.158974;0.000157;-0.27473;0.000105;2.074923;0.000118;1.921545;0.000182;-0.511181;7.00E-05;1.708811;0.000187;1.945231;0.000345;-0.414709;0.000157;CONVERGED;;;;
4;7.7;51.3;1;-6;-4;-14;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run750to999/ID23;Case3_Run750to999_ID23;2.123913;0.000354;1.346764;0.000244;-0.383474;0.00011;1.471168;9.10E-05;1.161481;0.00018;-0.275104;0.000113;2.087712;0.000322;1.921807;0.000382;-0.510494;0.000199;1.718738;0.000405;1.95058;0.000453;-0.415502;0.000175;CONVERGED;;;;
4;7.7;51.3;3;-6;-4;-14;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run750to999/ID24;Case3_Run750to999_ID24;2.008963;0.000237;1.264796;0.000228;-0.37983;0.000119;1.482322;9.70E-05;1.164543;0.000162;-0.275493;0.000102;2.104522;0.000222;1.922914;0.000351;-0.510042;0.000212;1.730388;0.000314;1.956574;0.000357;-0.41627;0.000136;CONVERGED;;;;
4;7.7;51.3;5;-6;-4;-14;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run750to999/ID25;Case3_Run750to999_ID25;1.882326;0.000143;1.177329;0.000256;-0.374103;0.000151;1.493923;0.000347;1.167691;0.000384;-0.275937;0.000218;2.123121;0.000445;1.924384;0.000468;-0.509773;0.000212;1.742286;0.000121;1.962236;0.000382;-0.416804;0.000202;CONVERGED;;;;
4;7.7;51.3;-5;-4;-4;-14;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run750to999/ID26;Case3_Run750to999_ID26;0.821289;0.000533;0.862069;0.001013;-0.294767;0.000545;1.540111;0.00012;1.155798;0.000218;-0.283834;0.00012;2.417597;0.001235;2.067707;0.001213;-0.525702;0.000531;1.848267;0.000317;1.996096;0.000347;-0.417872;0.000138;NOTCONVERGED;;;;
4;7.7;51.3;-3;-4;-4;-14;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run750to999/ID27;Case3_Run750to999_ID27;0.939231;0.003945;0.86227;0.001834;-0.284943;0.000575;1.522387;0.000439;1.147038;0.000346;-0.282109;0.000159;2.325366;0.0025;2.011589;0.001772;-0.518084;0.000493;1.834535;0.000277;1.993725;0.000636;-0.418372;0.000291;NOTCONVERGED;;;;
4;7.7;51.3;-1;-4;-4;-14;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run750to999/ID28;Case3_Run750to999_ID28;2.207404;0.00046;1.414312;0.000467;-0.3826;0.000239;1.390689;6.70E-05;1.094821;0.000136;-0.273064;7.70E-05;2.06797;0.000121;1.915551;0.000124;-0.509608;7.10E-05;1.716552;0.000161;1.94217;0.000259;-0.413711;0.000112;CONVERGED;;;;
4;7.7;51.3;1;-4;-4;-14;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run750to999/ID29;Case3_Run750to999_ID29;2.113532;0.000259;1.342908;0.000415;-0.3825;0.00022;1.400114;0.000168;1.09773;0.000212;-0.273482;0.000118;2.081687;0.000283;1.916464;0.000231;-0.509193;0.000109;1.725015;0.000298;1.946037;0.000379;-0.414035;0.000136;CONVERGED;;;;
4;7.7;51.3;3;-4;-4;-14;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run750to999/ID30;Case3_Run750to999_ID30;1.997589;0.000255;1.260239;0.000259;-0.378386;0.000148;1.412834;0.000221;1.102103;0.00029;-0.274295;0.000165;2.096872;0.000153;1.916248;0.000309;-0.508131;0.000225;1.736442;0.000217;1.95183;0.000347;-0.414756;0.000155;CONVERGED;;;;
4;7.7;51.3;5;-4;-4;-14;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run750to999/ID31;Case3_Run750to999_ID31;1.871343;0.000123;1.172837;0.000135;-0.372591;4.60E-05;1.425957;0.000401;1.106379;0.000409;-0.274955;0.00019;2.114699;0.00032;1.916898;0.00057;-0.507493;0.000477;1.748417;0.000499;1.957679;0.00052;-0.415415;0.000195;CONVERGED;;;;
4;7.7;51.3;-5;-2;-4;-14;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run750to999/ID32;Case3_Run750to999_ID32;0.819589;0.000307;0.859746;0.000447;-0.293621;0.00024;1.459425;0.000252;1.088076;0.000265;-0.281663;0.000139;2.406548;0.000395;2.059049;0.000543;-0.523783;0.00024;1.855221;0.000404;1.991181;0.000651;-0.416754;0.000299;CONVERGED;;;;
4;7.7;51.3;-3;-2;-4;-14;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run750to999/ID33;Case3_Run750to999_ID33;0.950865;0.004547;0.864212;0.001854;-0.283325;0.000611;1.440181;0.000292;1.078368;0.000246;-0.279624;0.000123;2.309687;0.001841;2.000793;0.001187;-0.515869;0.000367;1.840894;0.000253;1.989074;0.000481;-0.417409;0.000233;NOTCONVERGED;;;;
4;7.7;51.3;-1;-2;-4;-14;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run750to999/ID34;Case3_Run750to999_ID34;2.193524;0.000585;1.408294;0.000606;-0.380562;0.000306;1.305543;0.000201;1.021594;0.000217;-0.268647;0.000122;2.060601;0.00013;1.908641;0.000121;-0.50771;4.50E-05;1.725259;0.000153;1.937932;0.000268;-0.412377;9.40E-05;CONVERGED;;;;
4;7.7;51.3;1;-2;-4;-14;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run750to999/ID35;Case3_Run750to999_ID35;2.099922;0.000565;1.337113;0.000567;-0.380464;0.000298;1.316768;0.000156;1.02589;0.000231;-0.269569;0.000131;2.072715;0.000546;1.908243;0.00084;-0.506765;0.000678;1.735242;0.000177;1.943441;0.000396;-0.413223;0.000164;CONVERGED;;;;
4;7.7;51.3;3;-2;-4;-14;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run750to999/ID36;Case3_Run750to999_ID36;1.98526;0.000219;1.255131;0.000263;-0.376729;0.000123;1.327832;0.000201;1.029608;0.000177;-0.270095;7.40E-05;2.089519;0.000228;1.909324;0.000291;-0.506311;0.000139;1.745222;0.00024;1.947593;0.000306;-0.413424;0.000132;CONVERGED;;;;
4;7.7;51.3;5;-2;-4;-14;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run750to999/ID37;Case3_Run750to999_ID37;1.858916;9.60E-05;1.167509;0.000117;-0.37084;5.50E-05;1.341577;0.000344;1.034652;0.000308;-0.271054;0.000164;2.107773;0.000209;1.910434;0.00038;-0.505782;0.000162;1.757545;0.000232;1.953946;0.000343;-0.414314;0.00015;CONVERGED;;;;
4;7.7;51.3;-5;0;-4;-14;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run750to999/ID38;Case3_Run750to999_ID38;0.81848;0.000829;0.855912;0.000812;-0.291554;0.000405;1.366134;0.000198;1.012361;0.000251;-0.276938;0.000119;2.394752;0.001586;2.050099;0.001691;-0.521813;0.000783;1.864004;0.000302;1.985922;0.000326;-0.415453;0.000117;NOTCONVERGED;;;;
4;7.7;51.3;-3;0;-4;-14;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run750to999/ID39;Case3_Run750to999_ID39;0.96826;0.004659;0.867987;0.002411;-0.281365;0.000658;1.346733;0.000203;1.002681;0.000241;-0.274981;0.000142;2.288787;0.004266;1.987465;0.001983;-0.513287;0.000397;1.84873;0.000441;1.983779;0.0006;-0.416062;0.000208;NOTCONVERGED;;;;
4;7.7;51.3;-1;0;-4;-14;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run750to999/ID40;Case3_Run750to999_ID40;2.179415;0.000379;1.402532;0.000516;-0.378778;0.000248;1.21294;0.000164;0.943874;0.000143;-0.262789;5.90E-05;2.052386;0.000213;1.901189;0.000137;-0.505737;4.70E-05;1.736324;0.000227;1.934763;0.000275;-0.411389;0.00011;CONVERGED;;;;
4;7.7;51.3;1;0;-4;-14;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run750to999/ID41;Case3_Run750to999_ID41;2.085706;0.000213;1.33094;0.000306;-0.378494;0.000131;1.223641;0.000131;0.948085;0.000154;-0.263628;9.50E-05;2.066762;0.00023;1.902692;0.000243;-0.505637;0.00016;1.744823;0.000209;1.938846;0.000342;-0.411822;0.000163;CONVERGED;;;;
4;7.7;51.3;3;0;-4;-14;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run750to999/ID42;Case3_Run750to999_ID42;1.971397;0.000256;1.249332;0.000279;-0.374867;0.000141;1.236068;0.000175;0.952966;0.000169;-0.264574;0.000106;2.080598;0.000203;1.901444;0.000347;-0.504092;0.000214;1.754832;0.000444;1.943392;0.000598;-0.412195;0.000289;CONVERGED;;;;
4;7.7;51.3;5;0;-4;-14;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run750to999/ID43;Case3_Run750to999_ID43;1.846626;0.000365;1.162463;0.000335;-0.369232;0.000184;1.249833;0.000154;0.958311;0.000231;-0.265619;0.000119;2.09907;0.00035;1.902948;0.000467;-0.5038;0.000266;1.767295;0.000288;1.949675;0.000648;-0.413055;0.000329;CONVERGED;;;;
4;7.7;51.3;-5;-10;-2;-14;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run750to999/ID44;Case3_Run750to999_ID44;0.832573;0.000527;0.868249;0.000778;-0.296222;0.00033;0.545975;0.001666;0.69698;0.001212;-0.223244;0.000371;2.233064;0.001162;1.884798;0.00118;-0.509141;0.000509;2.196484;0.010593;2.187015;0.022697;-0.442307;0.009577;NOTCONVERGED;;;;
4;7.7;51.3;-3;-10;-2;-14;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run750to999/ID45;Case3_Run750to999_ID45;1.0882;0.009613;0.94749;0.010377;-0.304029;0.004729;0.550941;0.002353;0.701276;0.001887;-0.22419;0.000524;2.07888;0.00205;1.803834;0.001476;-0.497612;0.000834;2.142342;0.011234;2.162454;0.024082;-0.439132;0.010271;NOTCONVERGED;;;;
4;7.7;51.3;-1;-10;-2;-14;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run750to999/ID46;Case3_Run750to999_ID46;2.176796;0.000708;1.409363;0.000954;-0.382373;0.000422;0.630749;0.010085;0.767817;0.012357;-0.2386;0.003998;1.906359;0.000755;1.74628;0.000646;-0.494283;0.000229;1.887936;0.008276;2.034442;0.018004;-0.423382;0.008649;NOTCONVERGED;;;;
4;7.7;51.3;1;-10;-2;-14;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run750to999/ID47;Case3_Run750to999_ID47;2.080062;0.000506;1.33557;0.000664;-0.381597;0.000261;0.625202;0.009833;0.763378;0.011715;-0.237876;0.003829;1.922391;0.000472;1.749187;0.00056;-0.494058;0.000218;1.905523;0.009321;2.045104;0.019837;-0.425319;0.009293;NOTCONVERGED;;;;
4;7.7;51.3;3;-10;-2;-14;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run750to999/ID48;Case3_Run750to999_ID48;1.967146;0.000623;1.252464;0.000744;-0.377553;0.000329;0.601391;0.008319;0.746673;0.01029;-0.234769;0.003386;1.943672;0.000361;1.753767;0.000528;-0.494099;0.000205;1.94028;0.010921;2.065052;0.023536;-0.427861;0.010661;NOTCONVERGED;;;;
4;7.7;51.3;5;-10;-2;-14;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run750to999/ID49;Case3_Run750to999_ID49;1.84254;0.000692;1.164595;0.000635;-0.371642;0.000296;0.588202;0.007264;0.736184;0.008891;-0.232572;0.002962;1.964911;0.000328;1.757482;0.000523;-0.493996;0.000202;1.967517;0.012049;2.079182;0.025606;-0.429486;0.011352;NOTCONVERGED;;;;
4;7.7;51.3;-5;-8;-2;-14;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run750to999/ID50;Case3_Run750to999_ID50;0.85403;0.000425;0.885124;0.000453;-0.299446;0.000216;1.199314;0.012271;0.9938;0.016191;-0.232846;0.005877;2.19162;0.000323;1.872473;0.000276;-0.50819;0.000118;1.930886;0.000476;2.027925;0.000751;-0.421775;0.000316;NOTCONVERGED;;;;
4;7.7;51.3;-3;-8;-2;-14;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run750to999/ID51;Case3_Run750to999_ID51;2.282011;0.003612;1.49731;0.001761;-0.386536;0.000508;1.5171;0.000447;1.211756;0.000271;-0.273173;0.0001;1.901949;0.000603;1.761547;0.00015;-0.500434;6.50E-05;1.723075;0.000617;1.962206;0.000529;-0.418083;0.000133;NOTCONVERGED;;;;
4;7.7;51.3;-1;-8;-2;-14;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run750to999/ID52;Case3_Run750to999_ID52;2.238158;0.0004;1.450522;0.000472;-0.394577;0.000261;1.518098;0.000108;1.2102;0.000208;-0.272796;0.000147;1.907538;0.00013;1.761737;0.00011;-0.500129;4.40E-05;1.726182;0.000206;1.962086;0.00026;-0.417592;9.60E-05;CONVERGED;;;;
4;7.7;51.3;1;-8;-2;-14;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run750to999/ID53;Case3_Run750to999_ID53;2.13548;8.70E-05;1.373393;0.000148;-0.393189;8.00E-05;1.523955;0.000109;1.210067;0.000191;-0.272388;9.60E-05;1.922799;5.20E-05;1.764316;6.40E-05;-0.499735;4.10E-05;1.737079;9.80E-05;1.967769;0.000172;-0.418446;8.40E-05;CONVERGED;;;;
4;7.7;51.3;3;-8;-2;-14;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run750to999/ID54;Case3_Run750to999_ID54;2.015792;0.000225;1.287569;0.000201;-0.388876;0.000117;1.530334;6.70E-05;1.209766;0.000166;-0.27185;0.000103;1.940704;9.00E-05;1.767291;8.50E-05;-0.499368;5.30E-05;1.749219;0.000156;1.973338;0.000269;-0.418998;0.000143;CONVERGED;;;;
